time,vel_final,vel_motor1,vel_motor2,vel_motor7,vel_motor8,vel_vcu4L,vel_vcu4R,vel_vcu5L,vel_vcu5R,vel_motor,vel_dis,vel_vcu,dis_final,dis_vcu,dis_intg,dis_4L,dis_4R,dis_5L,dis_5R,odr1,odr2,odr3,odr4,odr5,odr6,odr1_real,odr2_real,odr3_real,odr4_real,odr5_real,odr6_real,odr1_diff,odr2_diff,odr3_diff,odr4_diff,odr5_diff,odr6_diff,phi1_real,phi2_real,phi3_real,sitaJ12_1_real,sitaJ12_2_real,sitaJ23_2_real,sitaJ23_3_real,sitaJ34_3_real,imu_phi1,imu_phi2,imu_phi3,imu_phi4,imu_phi1_r,imu_phi2_r,imu_phi3_r,imu_phi4_r,imu_roll1,imu_roll2,imu_roll3,imu_roll1_r,imu_roll2_r,imu_roll3_r,imu_pitch1,imu_pitch2,imu_pitch3,imu_pitch1_r,imu_pitch2_r,imu_pitch3_r,intg_phi1,intg_phi2,intg_phi3,intg_phi4,imu_acc1_x,imu_acc2_x,imu_acc3_x,imu_acc4_x,imu_acc1_y,imu_acc2_y,imu_acc3_y,imu_acc4_y,imu_acc1_z,imu_acc2_z,imu_acc3_z,imu_acc4_z,angle12,angle23,angle12_vel,angle23_vel,Mc1_A,Mc1_B,Mc2_A,Mc2_B,AS12_select,AS23_select,Mc1_A_sta,Mc1_B_sta,Mc2_A_sta,Mc2_B_sta,mag1_dev,mag2_dev,mag3_dev,mag4_dev,mag5_dev,mag6_dev,mag_curv0,mag_curv1,mag_curv10,mag_curv100,ctrl_multi,ctrl_velocity,ctrl_angle,mcu_brake_flag,mcu_fault_code,veh_num,veh_mode,veh_head,veh_scene,ncu_ctrl_flag,ncu_connect_flag,ncu_brake_flag,ncu_sys_status,ctrl_pt2_rev_ratio,ctrl_pt3_rev_ratio,ctrl_pt4_rev_ratio,ctrl_pt2_curv_ratio,ctrl_pt3_curv_ratio,ctrl_pt4_curv_ratio,coord_state,rds_state,eps_state,vcu_state,servo1_error,frqcv1_error,servo2_error,frqcv2_error,servo3_error,frqcv3_error,servo4_error,frqcv4_error,servo5_error,frqcv5_error,servo6_error,frqcv6_error,usrmc1_1,usrmc1_2,usrmc1_3,usrmc1_4,usrmc1_5,usrmc1_6,usrmc2_1,usrmc2_2,usrmc2_3,usrmc2_4,usrmc2_5,usrmc2_6,usrT_1,usrT_2,usrT_3,usrT_4,usrT_5,usrT_6,latitude,longitude,role,role_others,swi_send_cmd,swi_recv_cmd,magID,ATV_speed,autoGuideMode,ncu_rev_status,auto_state,steer_state,lineNum,battery_level,H2Surplus_1,H2Surplus_3,rtk1_timestamp,rtk1_lat,rtk1_lon,rtk1_flag,rtk2_timestamp,rtk2_lat,rtk2_lon,rtk2_flag,rtk3_timestamp,rtk3_lat,rtk3_lon,rtk3_flag,rtk4_timestamp,rtk4_lat,rtk4_lon,rtk4_flag,WhlCode1L,WhlCode2L,WhlCode3L,WhlCode4L,WhlCode5L,WhlCode6L,WhlCode7L,WhlCode8L,WhlCode1R,WhlCode2R,WhlCode3R,WhlCode4R,WhlCode5R,WhlCode6R,WhlCode7R,WhlCode8R,AccPed_1,TracCmd_1,BrkCmd_1,BrkPed_1,MotorTorque1_1_1,MotorTorque2_1_1,MotorTorque1_3_1,MotorTorque2_3_1,HydBrkForce_1_1,HydBrkForce_2_1,HydBrkForce_3_1,mc1a_torq,mc1b_torq,ta_torq,tb_torq,mc2a_torq,mc2b_torqautoDri_kp,autoDri_Fi,autoDri_pidError,autoDri_pidInt,autoDri_tgtVel,autoDri_AccPedstate
05:24.7,19.3855,19.6047,19.1663,0,0,0,185,189.399994,211.699997,0,0,55.708332,337.813385,0,337.813385,0,0,0,0,11543,-8837,11381,-11381,7566,-10617,11108,-8831,11034,-11185,8148,-11228,0,0,0,0,0,0,17.011496,16.688171,15.446781,-0.193871,0.246516,-0.246516,0.159592,-0.159592,0,0,0,0,15.648438,16.414062,16.898438,0,2.657928,3.286346,2.082428,0.617188,0.351562,0.679688,-0.31308,-1.034393,-0.369049,-0.546875,-0.960938,-0.960938,11945.81836,11930.08496,11916.72656,0,0.02,-0.17,-0.2,0,2.02,1.34,1.4,0,9.77,9.59,9.29,0,25.232321,23.268255,2.028127,-1.322384,25.232321,25.410666,23.268255,23.053026,1,1,0,0,0,0,-0.048,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,25,1000,0,0,2,1,0,43,5,0,0,377344.001,3556692.018,3,0,377350.461,3556697.791,3,0,377367.785,3556699.135,3,0,377359.192,3556700.444,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1950,1950,1950,1790,0,0,0,-371,-138,-170,115,212,-1890.12,0.00005,0.170694,0,20,0
05:24.7,19.3855,19.6047,19.1663,0,0,0,185,189.399994,211.699997,0,0,55.708332,337.921082,0,337.921082,0,0,0,0,11695,-8907,11295,-11295,7466,-10517,11195,-8822,11124,-11283,8015,-11127,0,0,0,0,0,0,17.016314,16.694075,15.450757,-0.19539,0.244678,-0.244678,0.161286,-0.161286,0,0,0,0,15.523438,16.59375,16.84375,0,2.665924,3.287476,2.080597,0.945312,0.382812,1.132812,-0.302338,-1.028137,-0.362457,-0.5625,-1.25,-0.929688,11946.11914,11930.40625,11917.05273,0,0.04,-0.31,-0.25,0,2.18,1.3,1.29,0,10.02,9.58,9.41,0,25.214024,23.260048,2.028127,-1.322384,25.214024,25.376677,23.260048,23.074881,1,1,0,0,0,0,-0.048,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,25,1000,0,0,2,1,0,43,5,0,0,377344.001,3556692.018,3,0,377350.461,3556697.791,3,0,377367.785,3556699.135,3,0,377359.192,3556700.444,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1950,1950,1950,1790,0,0,0,-301,-132,-178,127,50,-1940.12,0.00005,0.170694,0,20,0
05:24.7,19.3855,19.6047,19.1663,0,0,0,185,189.399994,211.699997,0,0,55.708332,338.028778,0,338.028778,0,0,0,0,11848,-8998,11229,-11229,7406,-10417,11308,-8823,11218,-11364,7926,-11021,0,0,0,0,0,0,17.021173,16.699934,15.454775,-0.197362,0.243258,-0.243258,0.162707,-0.162707,0,0,0,0,15.421875,16.671875,16.703125,0,2.678436,3.288849,2.079834,1.125,0.359375,0.703125,-0.292816,-1.027435,-0.354614,-0.640625,-1.492188,-0.796875,11946.41797,11930.72852,11917.37695,0,0.08,-0.44,-0.23,0,2.16,1.41,1.18,0,10.34,9.92,9.43,0,25.245651,23.260048,2.028127,-1.322384,25.245651,25.322098,23.260048,23.062389,1,1,0,0,0,0,-0.048,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,25,1000,0,0,2,1,0,43,5,0,0,377344.001,3556692.018,3,0,377350.461,3556697.791,3,0,377367.785,3556699.135,3,0,377358.631,3556700.418,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1950,1950,1950,1790,0,0,0,-301,-132,-225,106,145,-1820.12,0.00005,0.170694,0,20,0
05:24.8,19.36495,19.563601,19.1663,0,0,0,182.699997,189.399994,211.699997,0,0,55.708332,338.136353,0,338.136353,0,0,0,0,11999,-9084,11159,-11159,7484,-10317,11415,-8840,11264,-11398,7875,-10917,0,0,0,0,0,0,17.026075,16.705753,15.458824,-0.199229,0.241768,-0.241768,0.164393,-0.164393,0,0,0,0,15.328125,16.84375,16.523438,0,2.695984,3.290283,2.076355,1.148438,0.484375,1.085938,-0.285004,-1.031128,-0.345032,-0.71875,-1.65625,-0.875,11946.71484,11931.05469,11917.69629,0,0.06,-0.4,-0.2,0,1.93,1.49,1.18,0,10.46,10.16,9.53,0,25.267302,23.271343,2.028127,-1.322384,25.267302,25.272673,23.271343,23.046776,1,1,0,0,0,0,-0.048,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,25,1000,0,0,2,1,0,43,5,0,0,377343.677,3556691.588,3,0,377349.983,3556697.53,3,0,377367.26,3556699.352,3,0,377358.631,3556700.418,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1950,1950,1950,1790,0,0,0,-294,-93,-176,95,168,-1750.12,0.00005,0.176403,0,20,0
05:24.8,19.36495,19.563601,19.1663,0,0,0,182.699997,189.399994,211.699997,0,0,55.708332,338.243927,0,338.243927,0,0,0,0,12148,-9184,11059,-11059,7584,-10217,11561,-8876,11324,-11383,7769,-10805,0,0,0,0,0,0,17.031031,16.711536,15.462915,-0.201778,0.23954,-0.23954,0.166657,-0.166657,0,0,0,0,15.210938,16.96875,16.34375,0,2.712555,3.294373,2.078308,1.1875,0.679688,0.984375,-0.278992,-1.037262,-0.337433,-0.890625,-1.742188,-0.992188,11947.00879,11931.38281,11918.0127,0,0.01,-0.32,-0.16,0,1.77,1.53,1.35,0,10.39,9.98,9.51,0,25.285646,23.273386,2.028127,-1.322384,25.285646,25.226337,23.273386,23.059263,1,1,0,0,0,0,-0.048,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,25,1000,0,0,2,1,0,43,5,0,0,377343.677,3556691.588,3,0,377349.983,3556697.53,3,0,377367.26,3556699.352,3,0,377358.631,3556700.418,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1950,1950,1950,1790,0,0,0,-321,-41,-121,5,196,-1550.12,0.00005,0.176403,0,20,0
05:24.8,19.36495,19.563601,19.1663,0,0,0,182.699997,189.399994,211.699997,0,0,55.708332,338.351501,0,338.351501,0,0,0,0,12293,-9284,10959,-10959,7672,-10130,11711,-8956,11305,-11337,7602,-10704,0,0,0,0,0,0,17.036049,16.717266,15.467063,-0.204396,0.237213,-0.237213,0.1685,-0.1685,0,0,0,0,15.171875,17.023438,16.351562,0,2.728516,3.302948,2.079926,1.195312,0.890625,1.421875,-0.276459,-1.044312,-0.330719,-1.03125,-1.632812,-0.773438,11947.30273,11931.71191,11918.33008,0,-0.07,-0.19,-0.11,0,1.73,1.57,1.5,0,10.4,9.86,9.47,0,25.302322,23.245678,2.028127,-1.322384,25.302322,25.166616,23.245678,23.120234,1,1,0,0,0,0,-0.048,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,25,1000,0,0,2,1,0,43,5,0,0,377343.677,3556691.588,3,0,377349.983,3556697.53,3,0,377367.26,3556699.352,3,0,377358.631,3556700.418,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1950,1950,1950,1790,0,0,0,-343,-19,-69,-45,196,-1570.12,0.00005,0.176403,0,20,0
05:24.8,19.36495,19.563601,19.1663,0,0,0,182.699997,187.199997,209.5,0,0,55.097221,338.459076,0,338.459076,0,0,0,0,12431,-9331,10934,-10934,7670,-10053,11722,-8966,11287,-11320,7560,-10646,0,0,0,0,0,0,17.0411,16.72294,15.471256,-0.204587,0.236963,-0.236963,0.168464,-0.168464,0,0,0,0,15.070312,17.0625,16.28125,0,2.745392,3.315063,2.091827,1.25,0.9375,1.851562,-0.275482,-1.047913,-0.320404,-1,-1.40625,-0.648438,11947.59473,11932.04199,11918.64453,0,-0.03,0.01,-0.13,0,1.86,1.61,1.58,0,10.6,9.87,9.47,0,25.298983,23.229254,2.028127,-1.322384,25.298983,25.106915,23.229254,23.175034,1,1,0,0,0,0,-0.048,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,25,1000,0,0,2,1,0,43,5,0,0,377343.677,3556691.588,3,0,377349.983,3556697.53,3,0,377367.26,3556699.352,3,0,377358.631,3556700.418,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1950,1950,1950,1790,0,0,0,-339,-19,-69,-45,196,-1570.12,0.00005,0.176403,0,20,0
05:24.8,19.36495,19.563601,19.1663,0,0,0,182.699997,187.199997,209.5,0,0,55.097221,338.56665,0,338.56665,0,0,0,0,12564,-9431,10834,-10834,7770,-9995,11909,-9079,11237,-11229,7504,-10547,0,0,0,0,0,0,17.046196,16.728609,15.475449,-0.207851,0.233205,-0.233205,0.172545,-0.172545,0,0,0,0,15.039062,17.117188,16.0625,0,2.764618,3.328522,2.109314,1.328125,1.085938,2.117188,-0.274384,-1.047058,-0.308014,-0.976562,-1.21875,-0.640625,11947.88574,11932.37402,11918.95606,0,0.06,0.05,-0.14,0,1.9,1.62,1.62,0,10.52,9.73,9.57,0,25.270638,23.247732,2.028127,-1.322384,25.270638,25.073969,23.247732,23.185987,1,1,0,0,0,0,-0.048,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,25,1000,0,0,2,1,0,43,5,0,0,377343.357,3556691.155,3,0,377349.983,3556697.53,3,0,377367.26,3556699.352,3,0,377358.075,3556700.386,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1950,1950,1950,1790,0,0,0,-321,-9,-24,-70,121,-1860.12,0.00005,0.176403,0,20,0
05:24.9,19.323851,19.563601,19.084101,0,0,0,185,189.399994,207.300003,0,0,55.097221,338.674011,0,338.674011,0,0,0,0,12689,-9531,10734,-10734,7870,-9954,12039,-9125,11174,-11150,7501,-10444,0,0,0,0,0,0,17.051348,16.734177,15.479734,-0.21012,0.230151,-0.230151,0.177175,-0.177175,0,0,0,0,15.007812,17.132812,15.804688,0,2.784485,3.343719,2.131958,1.273438,0.976562,2.015625,-0.272614,-1.042877,-0.295441,-1,-1.101562,-0.648438,11948.17676,11932.70508,11919.26172,0,0.08,-0.06,-0.12,0,1.7,1.6,1.69,0,10.05,9.81,9.66,0,25.225658,23.338058,2.028127,-1.322384,25.225658,25.052362,23.338058,23.156223,1,1,0,0,0,0,-0.072,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,26,1000,0,0,2,1,0,43,5,0,0,377343.357,3556691.155,3,0,377349.511,3556697.255,3,0,377366.731,3556699.557,3,0,377358.075,3556700.386,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1950,1790,1950,1790,0,0,0,-334,-11,-3,-99,192,-2360.12,0.00005,0.187819,0,20,0
05:24.9,19.323851,19.563601,19.084101,0,0,0,185,189.399994,207.300003,0,0,55.097221,338.781372,0,338.781372,0,0,0,0,12817,-9631,10634,-10634,7970,-9930,12109,-9210,11095,-11105,7539,-10343,0,0,0,0,0,0,17.056541,16.739672,15.484135,-0.211342,0.227855,-0.227855,0.180797,-0.180797,0,0,0,0,14.960938,17.25,15.648438,0,2.80307,3.358643,2.152496,1.070312,1.1875,2.101562,-0.27124,-1.036499,-0.284668,-1.054688,-1.023438,-0.820312,11948.46582,11933.03906,11919.56348,0,-0.01,-0.2,-0.15,0,1.67,1.55,1.68,0,9.67,10.02,9.56,0,25.164143,23.414024,2.028127,-1.322384,25.164143,25.018396,23.414024,23.123365,1,1,0,0,0,0,-0.072,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,26,1000,0,0,2,1,0,43,5,0,0,377343.357,3556691.155,3,0,377349.511,3556697.255,3,0,377366.731,3556699.557,3,0,377358.075,3556700.386,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1950,1790,1950,1790,0,0,0,-361,-4,17,-93,-113,-2230.12,0.00005,0.187819,0,20,0
05:24.9,19.323851,19.563601,19.084101,0,0,0,185,189.399994,207.300003,0,0,55.097221,338.888733,0,338.888733,0,0,0,0,12943,-9731,10534,-10534,8070,-9921,12318,-9326,10990,-11043,7618,-10256,0,0,0,0,0,0,17.061796,16.745111,15.488626,-0.21499,0.223165,-0.223165,0.186759,-0.186759,0,0,0,0,14.890625,17.3125,15.59375,0,2.81781,3.376343,2.179108,1.101562,1.195312,2.960938,-0.270325,-1.02774,-0.275696,-0.90625,-0.828125,-0.875,11948.75488,11933.375,11919.86523,0,0.02,-0.09,-0.2,0,1.76,1.51,1.64,0,9.79,10.1,9.4,0,25.104397,23.486917,2.028127,-1.322384,25.104397,24.961782,23.486917,23.106153,1,1,0,0,0,0,-0.072,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,26,1000,0,0,2,1,0,43,5,0,0,377343.357,3556691.155,3,0,377349.511,3556697.255,3,0,377366.731,3556699.557,3,0,377358.075,3556700.386,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1950,1790,1950,1790,0,0,0,-454,29,41,-134,-102,-2120.12,0.00005,0.187819,0,20,0
05:24.9,19.323851,19.563601,19.084101,0,0,0,185,187.199997,209.5,0,0,55.097221,338.996094,0,338.996094,0,0,0,0,13066,-9831,10434,-10434,8170,-9927,12480,-9414,10948,-10964,7660,-10143,0,0,0,0,0,0,17.067129,16.750439,15.493264,-0.217817,0.218575,-0.218575,0.191833,-0.191833,0,0,0,0,14.78125,17.257812,15.484375,0,2.832489,3.394592,2.216248,1.03125,1.414062,2.796875,-0.266998,-1.015839,-0.268066,-0.90625,-0.796875,-1.09375,11949.04004,11933.70898,11920.16504,0,-0.04,-0.05,-0.15,0,1.97,1.5,1.67,0,9.99,10.01,9.37,0,25.003405,23.514647,2.028127,-1.322384,25.003405,24.91239,23.514647,23.131187,1,1,0,0,0,0,-0.072,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,26,1000,0,0,2,1,0,43,5,0,0,377343.357,3556691.155,3,0,377349.511,3556697.255,3,0,377366.731,3556699.557,3,0,377358.075,3556700.386,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1950,1790,1950,1790,0,0,0,-307,31,89,-179,-210,-1700.12,0.00005,0.187819,0,20,0
05:24.9,19.323851,19.563601,19.084101,0,0,0,185,187.199997,209.5,0,0,55.097221,339.103455,0,339.103455,0,0,0,0,13189,-9931,10334,-10334,8270,-9947,12659,-9503,10808,-10838,7770,-10082,0,0,0,0,0,0,17.072535,16.755657,15.49803,-0.220941,0.213291,-0.213291,0.197619,-0.197619,0,0,0,0,14.78125,17.351562,15.382812,0,2.846436,3.416901,2.253845,1.007812,1.421875,2.882812,-0.263092,-1.003326,-0.264191,-0.8125,-0.820312,-1.03125,11949.32617,11934.04492,11920.46191,0,-0.06,0.08,-0.09,0,1.98,1.47,1.68,0,9.88,9.83,9.44,0,24.879662,23.543398,2.028127,-1.322384,24.879662,24.886669,23.543398,23.157797,1,1,0,0,0,0,-0.072,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,26,1000,0,0,2,1,0,43,5,0,0,377343.357,3556691.155,3,0,377349.511,3556697.255,3,0,377366.731,3556699.557,3,0,377357.52,3556700.346,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1950,1790,1950,1790,0,0,0,-362,41,88,-202,-267,-260.12,0.00005,0.187819,0,20,0
05:25.0,19.323851,19.563601,19.084101,0,0,0,185,187.199997,209.5,0,0,55.097221,339.210815,0,339.210815,0,0,0,0,13306,-10031,10234,-10234,8370,-9979,12829,-9638,10711,-10746,7861,-10050,0,0,0,0,0,0,17.078012,16.760748,15.502939,-0.223908,0.20972,-0.20972,0.201924,-0.201924,0,0,0,0,14.96875,17.390625,15.21875,0,2.861023,3.43985,2.291107,1.304688,1.5,2.796875,-0.258026,-0.991241,-0.259491,-0.851562,-0.84375,-1.125,11949.61621,11934.38184,11920.75586,0,-0.32,-0.06,-0.04,0,1.84,1.47,1.73,0,9.52,9.49,9.39,0,24.845097,23.585495,2.028127,-1.322384,24.845097,24.845501,23.585495,23.165627,1,1,0,0,0,0,-0.072,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,26,1000,0,0,2,1,0,43,5,0,0,377343.357,3556691.155,3,0,377349.044,3556696.967,3,0,377366.731,3556699.557,3,0,377357.52,3556700.346,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1950,1790,1950,1790,0,0,0,-342,57,79,-225,-215,70.12,0.00005,0.187819,0,20,0
05:25.0,19.227949,19.371799,19.084101,0,0,0,185,187.199997,209.5,0,0,55.097221,339.317627,0,339.317627,0,0,0,0,13405,-10131,10134,-10134,8470,-10022,12842,-9702,10691,-10645,7949,-10037,0,0,0,0,0,0,17.0835,16.765728,15.50793,-0.224135,0.209695,-0.209695,0.202326,-0.202326,0,0,0,0,15.125,17.40625,15.109375,0,2.880493,3.464233,2.326935,1.320312,1.5,2.882812,-0.253632,-0.980438,-0.255188,-0.945312,-1.007812,-0.976562,11949.90918,11934.71875,11921.04785,0,-0.52,-0.27,-0.05,0,1.68,1.45,1.76,0,9.32,9.29,9.47,0,24.856613,23.607061,2.028127,-1.322384,24.856613,24.777605,23.607061,23.222059,1,1,0,0,0,0,-0.072,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,26,1000,0,0,2,1,0,43,5,0,0,377343.047,3556690.713,3,0,377349.044,3556696.967,3,0,377366.197,3556699.75,3,0,377357.52,3556700.346,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1790,1790,1950,1790,0,0,0,-342,61,72,-224,-235,-790.12,0.00005,0.214459,0,20,0
05:25.0,19.227949,19.371799,19.084101,0,0,0,185,187.199997,209.5,0,0,55.097221,339.424438,0,339.424438,0,0,0,0,13478,-10231,10034,-10034,8570,-10076,13045,-9797,10605,-10553,7995,-10033,0,0,0,0,0,0,17.089035,16.770708,15.51293,-0.227678,0.206697,-0.206697,0.205395,-0.205395,0,0,0,0,15.023438,17.40625,15.09375,0,2.899323,3.486908,2.36496,1.109375,1.421875,2.882812,-0.250732,-0.973083,-0.250885,-1.0625,-1.203125,-1.3125,11950.2002,11935.05566,11921.33887,0,-0.55,-0.23,-0.11,0,1.73,1.54,1.7,0,9.53,9.34,9.8,0,24.887894,23.611172,2.028127,-1.322384,24.887894,24.703529,23.611172,23.325756,1,1,0,0,0,0,-0.072,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,26,1000,0,0,2,1,0,43,5,0,0,377343.047,3556690.713,3,0,377349.044,3556696.967,3,0,377366.197,3556699.75,3,0,377357.52,3556700.346,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1790,1790,1950,1790,0,0,0,-282,83,52,-227,-186,-520.12,0.00005,0.214459,0,20,0
05:25.0,19.227949,19.371799,19.084101,0,0,0,187.199997,189.399994,209.5,0,0,55.402779,339.53125,0,339.53125,0,0,0,0,13531,-10331,9934,-9934,8670,-10139,13170,-9899,10468,-10452,8084,-10039,0,0,0,0,0,0,17.094637,16.775618,15.518006,-0.22986,0.204487,-0.204487,0.207767,-0.207767,0,0,0,0,15.070312,17.28125,15.007812,0,2.915497,3.51059,2.404663,1.226562,1.601562,3.101562,-0.249023,-0.969971,-0.251343,-0.84375,-1.46875,-1.273438,11950.49219,11935.39063,11921.62891,0,-0.53,-0.15,-0.1,0,1.76,1.66,1.6,0,9.72,9.24,9.93,0,24.886253,23.620407,-1.102748,0.356803,24.886253,24.626383,23.620407,23.417141,1,1,0,0,0,0,-0.072,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,26,1000,0,0,2,1,0,43,5,0,0,377343.047,3556690.713,3,0,377349.044,3556696.967,3,0,377366.197,3556699.75,3,0,377357.52,3556700.346,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1790,1790,1950,1790,0,0,0,-277,90,61,-234,-198,340.12,0.00005,0.214459,0,20,0
